credit_card_number,transaction_amount,premium_amount,fraud_label,commission_amount
3862553666770388,7586.514778106751,29971992.65485786,0,1498599.632742893
8773426718199348,4639.377787930718,36435527.64898777,1,1821776.3824493885
2386032251733135,2963.5232425292797,15775033.525873214,0,788751.6762936608
2242689144882214,9010.823511863158,19663425.00340582,0,983171.2502
8116507109744308,1249.7757059852036,11853830.454897206,0,592691.5227448604
6159088835548345,9563.596407,4857313.891561583,1,242865.69457807916
8929295589955981,3208.270502035793,8959791.555704774,1,447989.57778523874
4919613164098169,8895.196355855944,39877727.12437133,1,1993886.3562185664
3291952333511842,6069.134477146669,33880514.801136956,0,1694025.740056848
1163649188602588,8284.402861440725,27350974.51051399,0,1367548.7255256996
7070312239193930,9841.730315783596,23759742.744609736,0,1187987.1372304868
7784613673964270,2955.2138344055825,46122489.839969665,1,2306124.4919984834
8628736751123464,9615.241306,3646020.0394556336,0,182301.0019727817
6168021777892281,3955.8707595339615,14037234.653763419,0,701861.7327
1996071063624592,3916.567856895531,17503393.299999997,1,875169.6649999999
1893889374760165,3469.8323321196062,39123466.35251726,0,1956173.3176258632
3258424483304621,5459.935312741093,49625805.86189695,0,2481290.2930948474
6267262948426919,1626.0359274670222,12041119.032710081,1,602055.9516
1167853320500616,5581.743705,43716623.63351266,1,2185831.181675633
2525786667604762,5462.877643,41532831.79398525,0,2076641.5896992625
4459583901689025,7642.827944788213,11240623.308111914,1,562031.1654055957
6425009756035100,8353.134623182097,19972635.684159137,0,998631.7842079569
7734114584843685,4460.369368092998,20489546.735933032,1,1024477.3367966516
6745302939135623,3093.099168579788,48911251.21964265,0,2445562.5609821323
5562903947978092,2667.4154834392352,9052786.149931127,1,452639.3074965564
1676478310106453,2026.7759833782322,39959906.975528054,0,1997995.3487764029
6526090623182480,670.7110637703463,16716293.781513765,1,835814.6890756884
9692734237777222,3490.234990463662,36546208.58535026,1,1827310.429267513
3974009696585004,2775.452152094754,21006350.104740188,1,1050317.5052370094
9273289632278307,9667.532120077432,28922204.558195837,1,1446110.227909792
6220780603038971,5621.317379875435,41632262.54857329,1,2081613.1274286648
1085343068915474,3538.0426864020246,40210236.59354437,1,2010511.8296772186
6376321425492843,5846.629249837591,43322494.94514961,1,2166124.7472574804
6511532695808166,1478.0473433223856,2990270.0939795044,0,149513.50469897522
8265960451662537,4496.033117101809,34605607.146456845,0,1730280.3573228423
2925628530748946,6299.719782068532,7007968.962320926,1,350398.4481160463
7597234841369725,4940.088534745269,20796770.215240367,1,1039838.5107620184
9072349172715692,4077.610126,27433934.868583877,0,1371696.743429194
3272194058736369,9939.099050107012,20142946.84249407,0,1007147.3421247036
8358874865372797,8815.116145274378,25985387.673392344,1,1299269.3836696174
3784211437123219,6271.718985778457,49826350.17684297,0,2491317.508842149
4054287683248583,5736.835876,6769513.512505608,0,338475.6756252804
7248785812546430,6244.538750263382,33776047.70636792,1,1688802.385318396
6248418872338342,2092.9898674420892,19806088.309616905,1,990304.4154808453
9105602645006722,4011.863658316754,6659159.847377365,1,332957.9923688683
7658420099594587,490.64937561990325,7945250.801081734,0,397262.5400540867
5768295885799928,4807.905771119584,47464162.58121839,1,2373208.129
7619878094767611,5475.943381180866,43981278.820620984,1,2199063.9410310495
2246228066622872,2354.722387421775,45353027.601146944,0,2267651.3800573475
9025573863670688,9643.885586938586,49576723.46361105,1,2478836.1731805527
9325113077544052,9103.600648278696,10423686.346525813,0,521184.31732629065
7122655419140153,7249.218031013468,17778412.474829447,0,888920.6237414724
9037618882687660,5380.527625,33464259.305944085,0,1673212.9652972044
3808837985163436,8712.694681,24195288.967633758,0,1209764.448381688
4526392874242862,1393.4582038522828,20925292.77358289,0,1046264.6386791446
1550391655452751,7926.0469633213615,17896984.35,0,894849.2177143149
7592078691003604,1335.7260582717981,29693093.790853176,1,1484654.6895426589
6331303902423803,7962.685559239114,28783915.5,1,1439195.7748858852
2219239222703779,2830.098925688434,8081277.124871362,1,404063.8562435681
3644199602550418,8783.196752,23592274.47754677,0,1179613.7238773385
2185355463110072,9446.016728871438,27678054.092730395,1,1383902.7046365198
3741705972193326,1573.0800971106448,28518644.06718221,0,1425932.2033591105
1075764154289456,4680.488490147396,10513258.573688466,1,525662.9286844233
9046283191481486,9811.775043810583,37116146.89869182,0,1855807.344934591
9107382113488384,4885.733616134152,1269702.750105271,1,63485.137505263556
3152245465034293,8649.120472893997,17748044.46,0,887402.2229301351
7086301021048066,5928.442069100067,39012830.30029632,1,1950641.515014816
6148530787394006,3815.7660884040583,28199007.123559564,0,1409950.3561779782
1668197763029962,2929.257199706115,13065510.001217904,1,653275.5000608952
4716400664118601,2111.908601752264,34750706.43595895,0,1737535.3217979476
4987787188546319,7641.802094639203,28373873.29836211,1,1418693.6649181056
3343915671740773,3926.751017547976,39814218.03672479,1,1990710.9018362397
2666632452955543,5161.627075787436,36753909.05762927,1,1837695.4528814638
1284341161546100,4974.022252011701,30509295.02259137,0,1525464.7511295686
1690524095784057,5815.062389407999,24414001.98878759,0,1220700.0994393795
3451205038529187,8669.213741683066,6667774.4621194955,0,333388.7231059748
6893766244568711,9809.319501475951,13074037.564090334,0,653701.8782045167
6993133925571899,4135.083664880787,20960782.651125092,0,1048039.1325562546
3951850560356891,8292.437329,29968971.35744937,1,1498448.5678724686
2806340238316388,7668.825167081704,25690255.682213087,0,1284512.7841106544
6049130309915363,5777.936619410175,14416344.45271688,1,720817.2226
7841983633430426,9564.866721758137,333153.2459076304,1,16657.66229538152
8522811451399102,2084.6977037311876,24816998.702821687,0,1240849.9351410845
9334917815407816,1181.715682065252,14288443.16822653,1,714422.1584113266
9219538378512372,8554.223472858679,36733068.95251965,0,1836653.4476259826
6874499942607308,4447.583184674108,1207073.8008714698,0,60353.69004357349
3967424133331695,8484.991656649898,29245542.287176486,0,1462277.1143588244
1355812842695564,8941.593031434608,47074297.13292821,1,2353714.8566464107
6214077739720226,718.3301768288072,8728719.263,0,436435.9631
6010461347459461,8846.301154,23587758.04262226,0,1179387.902131113
2713388797877106,4538.358648157279,4580185.370938737,0,229009.26854693686
3464003758953156,5153.281641141899,31287838.79394502,1,1564391.939697251
3470804143941528,6303.265859822782,27531078.713005316,0,1376553.9356502658
6059682283487241,9271.187806627859,20374202.55539949,1,1018710.1277699745
3053028197491485,289.24933485466386,26073637.30347232,1,1303681.8651736162
7294642013560058,4820.750336346389,44829767.176865816,0,2241488.3588432907
6474932959122436,6908.448220062551,9822752.172530241,1,491137.6086265121
9979852242776437,7254.798881212461,1137999.9401503082,1,56899.99700751541
1119024196880529,6956.071072217369,43084627.58610806,0,2154231.379305403
9480395682886894,1430.9077811404063,28860082.948571444,0,1443004.1474285722
1484542648547082,3064.0163248796443,44534016.19,0,2226700.8094268753
8022944763272473,3651.2837016284334,29851291.718424495,1,1492564.585921225
1580810115314904,8063.928356,40509952.88708553,0,2025497.6443542764
4464929772575546,2859.7227369040747,21489371.434123844,1,1074468.5717061923
6940775438209712,2185.9791422853114,37495497.96510056,1,1874774.8982550278
9081187398635424,9578.735388477153,45652942.93,1,2282647.146491195
8958681931819112,187.74652262334212,28610426.956473093,1,1430521.3478236548
5957019899699710,9978.426471251585,9047449.676613353,1,452372.4838306677
9445898627482004,6800.5308586882165,13447192.775359606,0,672359.6387679804
5116498843614006,8301.846064546258,9940242.399101315,0,497012.1199550658
9569618072613339,3016.7320238273123,12350382.80951069,1,617519.1404755345
8397310368246468,241.72124890389378,15327708.313058307,1,766385.4156529154
4799219621734020,7404.908233759147,27761137.99979189,0,1388056.8999895947
2010888899640066,8358.03151,29403701.56,0,1470185.078
5720979025353750,7430.7137063398395,21330722.364620637,1,1066536.1182310318
8982337277234740,1514.2178442783022,30774884.783243563,1,1538744.2391621782
8928186462540489,7558.936430343994,4087930.5313121825,0,204396.52656560915
1701253818175570,7712.335542865646,4398533.970537417,0,219926.69852687084
6124343696178260,6619.551105133543,8599754.723279346,1,429987.7361639673
7434673638889928,7684.547734676304,25908694.127036836,0,1295434.7063518418
5670095114536960,8474.622252809548,10707593.988128696,0,535379.6994064348
9075029322715820,6174.680730950839,14171387.33059394,1,708569.3665296971
5014094504746755,977.1866682998227,20021638.680287972,1,1001081.9340143986
3346073822794176,4927.515315705387,40595187.53927889,1,2029759.3769639444
6791612031119847,868.7284132488901,702968.1742838774,0,35148.40871419387
9346526111852577,4134.676007221065,32472447.223628756,1,1623622.361181438
5659022762850398,4130.354242343714,33447137.78672386,0,1672356.889336193
6097640944330278,753.4974569883916,39934802.46002826,1,1996740.1230014132
4439931641282809,3553.3232862978452,46638319.42362506,1,2331915.971181253
6315732743713205,1198.8811780340168,1016691.0689749984,0,50834.553448749924
7377673522987778,8101.528579091299,7697647.438605677,0,384882.3719302839
3655845888982321,9482.111457,44309702.98985909,1,2215485.1494929544
3411279750703040,815.9331050535922,22931342.92,1,1146567.146186445
3749010860122347,9555.640552187844,28233886.04028384,0,1411694.302014192
8214463105231837,5273.508333433777,33154729.914120138,1,1657736.495706007
4482006402142970,3065.7002117433517,33956539.55873691,0,1697826.9779368457
3998611260955024,860.9345452340187,46587702.76179224,0,2329385.138089612
5172025918933758,5056.180253897136,49847501.37640937,1,2492375.0688204686
9529111071341462,7965.703890458412,36010671.47,0,1800533.5735968852
5693603760735460,7100.156124940312,14368188.24816549,0,718409.4124082746
4548487546122125,597.2375134933402,43988822.590694234,0,2199441.1295347116
9605060629489738,821.7281701422447,2470553.5178926727,1,123527.67589463363
2356466220230758,4088.445498063107,11561731.835196065,0,578086.5917598032
3601056320421567,3023.3758910746383,44870312.016011104,1,2243515.600800555
8092932247001825,2400.6047982548735,12817013.806823354,1,640850.6903411677
1029848339457329,2881.9445391962645,11040346.470491206,1,552017.3235245603
2363813764636497,8054.4791586391575,6914883.404,0,345744.17020404804
3844563518022990,9299.357730955353,42956996.76476935,0,2147849.838238468
9544691797354930,4110.516675822908,25007912.376962423,1,1250395.6188481213
7458250953566177,9070.498921,33747911.22,1,1687395.5610338598
3046412533887224,3282.8074423540315,11960928.539910734,0,598046.4269955367
6858908559039968,4816.726164803537,37904440.64635071,1,1895222.0323175357
9298941583238478,2337.687078378397,38002677.19,1,1900133.8596327652
2077501200110109,6440.712817540855,15636775.265165923,0,781838.7632582962
1302324996820073,9791.913040230607,20540024.82418404,1,1027001.2412092021
2088734256212048,6074.581650829448,10492416.968735741,0,524620.8484367871
6568497239560988,3642.359432724134,48828285.55591199,0,2441414.2777955993
2859838776164489,6513.3927153062305,32283672.83,1,1614183.641
6867783641582992,1316.9147168073368,46727848.59696862,0,2336392.429848431
8693599694637840,8897.724894627447,15176243.326020367,0,758812.1663010184
8967040064509779,5080.531113,39096726.74071452,0,1954836.337035726
3792583637864516,4548.562446192456,38295273.607798256,1,1914763.6803899128
1961117562937093,5900.061406,34585866.03680841,1,1729293.3018404206
8943096829482433,6285.360241615084,48282292.373587355,1,2414114.618679368
3551744047978621,810.5804816,19683831.251954716,0,984191.5625977358
2845988023332906,6857.910490111683,6544559.0062519675,0,327227.9503125984
8369954893541322,2495.123635123743,33588725.87,1,1679436.294
4315519491545198,7168.131061815239,36468196.92585554,1,1823409.846292777
9517884196839062,8243.094464403548,28757278.067206144,0,1437863.9033603072
3142632846506831,8059.189224769951,10348826.47773848,1,517441.32388692396
1871218655401930,5569.759577338103,25227752.524051074,1,1261387.6262025537
3864733297989519,5249.681933876436,15616364.93109078,1,780818.2465545391
5606984558535555,1514.472017260176,21379051.743052788,1,1068952.5871526394
5417183581858691,7775.926888991043,32264476.60647475,1,1613223.8303237376
9346081001906456,2786.952866422472,37263284.98711482,0,1863164.2493557408
6608346280478559,5017.284685897671,11618912.298158143,1,580945.6149079072
7065741575389850,2914.3135199824155,20272214.78,1,1013610.739
2425366386066079,1424.9007936969622,13465386.933871543,0,673269.3466935772
9206418072596540,6332.621199228192,9939594.376954837,0,496979.71884774184
8277088605088818,637.8871447467479,39171527.12759196,0,1958576.3563795981
7295334663806740,7511.5878178493795,45463542.19490525,0,2273177.1097452627
9818101916751313,3244.109273085055,18517906.96237199,1,925895.3481185995
5981180008862377,101.33346074440468,37566433.43,1,1878321.6714722302
5661087624780309,5160.178478448575,44850794.51532691,1,2242539.7257663454
6969886639070021,563.8338944,42307749.284406275,1,2115387.464220314
1560753225497220,2834.0786224269045,9148841.293075902,0,457442.06465379515
7079098239730187,7099.067226,47815031.15685293,0,2390751.5578426467
6147200022342701,720.6272540564721,18840055.257068828,1,942002.7628534414
1222243635701680,8409.451074324423,16968640.652080078,1,848432.0326040039
9994337245456089,137.81723431997278,3130942.0506162387,1,156547.10253081194
9364175312240538,2543.556305098832,24313820.968703102,1,1215691.048435155
5605064331156249,7434.950155905507,5459590.645890026,0,272979.5322945013
2733897543768110,3231.074482320137,12434505.648162026,1,621725.2824081014
9466757883963605,1108.734641853534,15853961.662146397,0,792698.0831073199
4985654538826807,3666.315796124236,40443227.91134928,0,2022161.3955674642
1801944082821226,2776.893535206803,43775677.633290865,0,2188783.8816645434
9526980581806127,8442.847831389494,15130291.209898869,0,756514.5604949435
1789707057926480,3202.144384092917,42936319.08101625,1,2146815.9540508124
1409129429039907,7910.431470582472,42862974.55911586,1,2143148.727955793
1902699409401863,8929.534233626275,38234901.00973982,1,1911745.0504869912
4925740112787298,4394.792453807642,7343288.749618925,1,367164.4374809463
9097890194642611,9108.437124158481,34519239.11656744,0,1725961.9558283722
7732097253146926,3835.448734235609,47251752.98838263,0,2362587.6494191317
7547037366386743,9644.376323,34130198.533570185,0,1706509.9266785095
3729903702286861,983.9662928,16587526.286900619,1,829376.3143
2673292457734171,6901.490738382103,25033960.078367256,0,1251698.0039183628
5820080869312589,4988.759000523594,32289794.91711917,0,1614489.7458559587
3441842326224257,3937.723174010906,25533414.732337892,0,1276670.7366168946
8390281774504601,6363.847599611149,6006447.5571311815,0,300322.37785655906
2145747585252026,7068.1852071798785,15610081.592154512,1,780504.0796077256
9924972677591922,143.19636953805997,40121777.56737609,0,2006088.8783688047
9466268255032322,1752.8355785972674,43072288.12431492,0,2153614.406215746
4455141607719830,7159.155901279755,6873628.635451356,1,343681.4317725678
9245159311890794,6697.215594424244,47619813.752412245,1,2380990.6876206123
7921348518315515,9663.870300773904,16447842.66625198,1,822392.1333
5397964336418065,7634.274123482752,33119063.79914869,0,1655953.1899574345
3706969083861797,9512.649806540247,37593739.04637449,0,1879686.9523187247
8207171576858482,7055.150965194589,40599192.26954779,0,2029959.6134773896
6220541788632255,3050.716865530487,47288027.61427425,0,2364401.3807137124
4694190437766774,1143.112730283479,15652848.205960842,1,782642.4102980421
7106568104486939,7840.056247114862,42926737.66303221,0,2146336.883151611
1953042780292134,6477.077292611568,6593028.303,0,329651.4151387995
6567621256234256,577.0415226936327,35254994.91,1,1762749.7454308053
1410006551140437,3664.4996124196855,37101466.698404156,1,1855073.334920208
7436375864524925,9572.318173294432,33889384.82765401,1,1694469.2413827006
3457594173329944,5053.971342530992,12623213.659396298,0,631160.683
8204620133338636,4384.018446595076,43653426.91929001,0,2182671.3459645007
7100998784686104,4631.226091,8451234.583886046,0,422561.72919430234
8219682635947401,2167.938967651121,2691203.2281263336,0,134560.16140631668
3005795463577832,3750.2009915614726,35876074.88068949,0,1793803.7440344745
8292427031667857,3761.1512342730484,23779031.004484355,1,1188951.5502242178
1114824164808931,618.3146998559768,42456410.017734215,1,2122820.500886711
9954898307638741,7698.919522327391,19176023.081502363,0,958801.1540751182
8661541151748718,4223.393875848402,8422246.639500564,0,421112.3319750282
6945091955306407,8239.580879,41823745.20156879,0,2091187.2600784395
1349028646673131,8518.445211086964,27449992.48568718,0,1372499.6242843592
3562215906852393,2198.741141516715,9467897.661593841,0,473394.8830796921
2558730980387428,6607.799473484273,36021996.089336425,1,1801099.8044668213
6337054780017331,4775.589861213519,25560570.788090132,1,1278028.5394045068
8552655354805567,8813.551705422702,30219605.98219359,1,1510980.2991096796
9592551276572090,2235.832723846896,23050307.926947027,0,1152515.3963473514
3576943862851898,6810.350683069438,41437162.10106214,0,2071858.1050531073
4451832274892741,6116.746010301954,41479840.15699566,1,2073992.0078497832
6645875959721336,3023.4846279611447,35472347.20300107,1,1773617.3601500534
8570275028551092,1452.3489461466088,5279014.856049149,0,263950.7428024575
5057838824417556,6551.233628725038,41944304.56,1,2097215.2278292202
1500025956763205,7412.114835510074,33553938.896840163,1,1677696.9448420082
7498072865610351,3224.710703257165,34854238.05855493,0,1742711.9029277468
1679514725100893,6483.842779820907,18155512.19178954,1,907775.6095894771
1804061204958653,4011.7959853538823,43965185.012288764,1,2198259.250614438
8880465290439005,7160.748144497916,36271326.29574052,1,1813566.3147870263
1622727547276951,2072.2312214511257,5638397.421794431,0,281919.87108972156
6184432870909064,8913.128526098126,20394823.93996407,1,1019741.1969982036
3870782132222850,2945.3550050092394,44320154.29438748,1,2216007.714719374
2795442436966942,3741.0812787859136,2369363.117851976,1,118468.15589259879
5437799426855140,675.1103255954629,48071216.815906055,0,2403560.8407953028
9209108420010903,1203.9709019806362,33961336.790294945,0,1698066.8395147473
5104334728511493,5207.032836852049,31572485.122392397,1,1578624.256
8280148134273491,2749.1674996069178,13535257.23183469,0,676762.8615917345
5282442816581706,8371.254234847724,12447101.519071462,1,622355.0759535731
6031378116368206,245.46454768404305,47103490.392234884,0,2355174.519611744
4274921046048885,3853.0310818521684,14920639.987163795,0,746031.9993581898
2666243260167773,3439.7209130140177,38777509.78298278,1,1938875.4891491393
9807052588595173,291.34354608425025,19662158.692371886,1,983107.9346185944
4434542843296317,1331.247150105051,6971310.998527352,1,348565.5499263676
4260845336088769,4195.062481694489,545657.7318,0,27282.88659
3255435653982922,4979.3593860297215,27217424.277392387,1,1360871.2138696194
6969830494845977,4102.4684978232035,48789183.13926114,0,2439459.1569630574
4577479431018668,5356.283016279729,18463118.32852213,0,923155.9164261066
9300398842476164,5991.803581566247,17866044.77631231,1,893302.2388156155
1590738254362009,198.24582916557273,17211139.97629361,0,860556.9988146805
9062124819544899,4694.542078589689,26031986.426869873,1,1301599.3213434936
3646602654343891,9638.642484787124,22038837.522380434,0,1101941.8761190218
6278621048156691,5238.419573282532,43996932.19008345,1,2199846.6095041726
5099462660331659,6807.668447843636,25280984.37825728,0,1264049.218912864
2673657303500800,3187.452193377144,25392814.331046555,0,1269640.7165523279
5952585921180301,7762.514643712349,6927196.020080624,1,346359.8010040312
2039309446096421,7751.922670573539,49137149.65011019,0,2456857.4825055096
4385553094444925,5260.8308717759755,12506144.814532796,1,625307.2407266399
2214457545522686,9762.536850464214,3677469.7323055374,0,183873.4866152769
4377026787810124,1342.9471261502683,33160680.98627069,0,1658034.0493135345
7693734851328258,267.7818824068518,29772364.844142064,0,1488618.2422071034
2212350594409349,7724.566296,20763131.243097357,1,1038156.5621548679
4292699973838839,8090.839819912338,21115389.771695096,1,1055769.4885847548
3533315801334020,1290.0515682937048,39255345.41,1,1962767.270655555
8133178532079241,2729.2700462902003,9793674.878581457,1,489683.74392907287
4950181072804737,273.76839732962617,41014463.414055035,1,2050723.1707027517
2627331688928423,3003.7552467275905,32440868.22361196,0,1622043.411180598
6610262753085011,7754.104551794848,20954298.991238423,0,1047714.9495619212
5540158985241918,5227.809224354532,22906850.54302759,1,1145342.5271513795
7463358856440136,3546.146372366052,12839793.88723293,0,641989.6943616465
9526781894085384,3780.21902,37608195.49152177,0,1880409.7745760884
8819496800742286,113.40089458313473,25648608.367840335,0,1282430.4183920168
8097998700543525,3068.025222895835,16049518.59206468,0,802475.9296
5054959345012130,6499.941542215512,29806545.286889903,1,1490327.2643444953
5343470819943518,9744.524993781935,49786765.258045636,0,2489338.2629022817
7086006672016964,8485.902187140606,21768761.360031128,1,1088438.0680015564
1977731034034107,333.5901499907384,46035363.12492319,1,2301768.1562461597
4378710792415153,8995.749986280909,17257391.82782906,0,862869.5914
6050391625795444,7853.664291656397,2746088.0191800445,1,137304.40095900223
8355148635311562,7825.723623352706,10220062.89735776,0,511003.1449
7496499692928929,4634.158014135358,20940570.214950934,0,1047028.5107475468
2489062495330274,4040.252400249578,10989550.080442505,0,549477.5040221253
2660412565899776,3098.865715448607,21349.64053059432,1,1067.482026529716
8341609741618495,750.3791036482212,45750926.871998884,1,2287546.3435999444
5692256272412219,2359.530098587621,42195531.76743414,1,2109776.588371707
1588512660378972,2541.3759862824436,37117188.65203249,0,1855859.4326016244
3286193172803338,4892.362990130996,8399051.636344971,0,419952.5818172486
7372119782941924,7499.699625,6026975.174737203,0,301348.7587368602
9401427616397115,4790.717301139672,3389561.426124434,1,169478.0713062217
2507558539650338,672.6600495,36204219.14675833,0,1810210.9573379168
4750245984386212,9582.119029783218,46441109.95478739,0,2322055.4977393695
3243021912820562,9432.970759031712,21532485.68744272,1,1076624.284372136
3917531056472141,7873.376477169243,5965842.193082448,1,298292.10965412244
3143609191787069,9914.146225485783,25624517.10839801,1,1281225.8554199005
8969824276890200,5490.375094722603,17448107.05385692,0,872405.3526928461
5563989394310185,9631.406668,18747497.968256384,0,937374.8984128193
7553470192052625,848.4899021058327,31070317.901543807,0,1553515.8950771904
4563686630451015,3720.239407787576,35938718.48197749,1,1796935.9240988747
4137072948474471,2331.274553266982,5539073.908,1,276953.69538346556
9846730255702815,2038.7475329292733,1789155.6380157545,1,89457.78190078773
6117894300343932,1493.9491940374933,49716571.831258886,1,2485828.5915629445
2998523615614816,6261.895051503367,11644090.162288437,0,582204.5081144219
1936880280539710,7835.086372,2700987.940173869,0,135049.39700869346
6146326783632352,5825.1541542615705,9501867.701505039,0,475093.3851
6148567802546320,1554.9308249232758,1957502.7389597264,0,97875.13694798632
3960849056050158,8130.125322341362,19596626.621912412,0,979831.3310956206
2884522264645569,6395.951600920912,40122065.2,0,2006103.260236085
2767795940258612,3942.8404906572555,17068810.043388452,0,853440.5021694227
5097223690381415,6773.889925807023,22214728.509849545,0,1110736.4254924774
4957909184064550,2673.0592945040453,33782582.81063627,1,1689129.1405318135
4667637636210885,3517.402864092684,25449614.56279331,1,1272480.7281396657
7991267589483074,9183.109847006703,43073669.84,0,2153683.492
5918694174344370,2975.994606147062,43303123.39553737,1,2165156.1697768685
8986610630523433,4752.883854763572,505435.6676027706,0,25271.78338013853
3064604380192243,8912.397260220545,38904534.86109512,0,1945226.7430547562
2473409484445294,7106.441367648522,23042072.676081277,1,1152103.633804064
9187635723146528,715.8119390305573,49442138.659770116,0,2472106.932988506
5758633674990045,1558.3001383618064,24166771.473013002,0,1208338.5736506502
7233022210376602,177.63174864197651,49344928.30996099,0,2467246.4154980495
1424016341420188,6346.125723268718,37730922.36667477,0,1886546.1183337388
6675841167916472,4531.966911563141,12437758.181819184,0,621887.9090909592
4663988097068028,1429.3210239325279,26924365.014555015,0,1346218.2507277508
9158259362954650,9583.547798462027,49606860.617534354,0,2480343.030876718
6422474135341344,5343.631267061637,42877955.081518665,1,2143897.7540759332
7074789737072835,2494.743611717603,4877371.020623143,1,243868.55103115714
2207631906400065,5055.9753544316045,35321536.12,0,1766076.8060265852
5642178868810244,6828.2412940775675,17285523.497681946,1,864276.1748840973
6548662900901705,854.7682579382883,359043.2713986024,0,17952.163569930122
6254978828022901,2819.5677689741306,20180013.64165971,0,1009000.6820829855
9421320775096204,8088.958359751537,11745373.542031314,0,587268.6771015658
6168384882406190,4650.682216986346,40945274.833318375,0,2047263.7416659188
5812439803524972,5511.113706,16873157.136199817,1,843657.8568
1871739221146547,4384.8784218737455,41377909.46075132,1,2068895.473037566
6804010507728910,534.6094321657506,39890.962351417475,1,1994.5481175708737
8754428332658311,1740.9228202195436,15397879.309805697,1,769893.9654902848
1278195710586012,4510.862224,12065849.063245019,0,603292.4531622509
5565371603470659,2170.9361075384854,11686032.379819863,1,584301.6189909931
2560532437569196,594.7923837308194,3418649.1220754804,0,170932.45610377402
6718014567628186,8452.131674113056,9364342.277820982,0,468217.1138910491
1633724994816626,9813.806038724746,27781922.998582136,1,1389096.149929107
2859216461866915,7952.114453,14575140.031158846,0,728757.0015579424
5500454492308249,8552.470724876204,20875565.168634105,1,1043778.2584317053
7165144658378010,2495.5735901387493,18849575.348555952,1,942478.7674277977
9875553468257939,9610.207057580677,43796487.20074473,1,2189824.360037237
9215597951610109,2049.564474088941,45265896.96053567,1,2263294.8480267837
5564387770641255,9519.155123,24652919.013076443,1,1232645.9506538222
8083213796387973,9948.711010262916,16514495.956277065,0,825724.7978138532
9500081400535062,7146.055776885883,5348967.193078158,1,267448.35965390794
2692347200291161,9813.322944739037,47670609.94031093,1,2383530.4970155465
1326750868169066,5738.4438177143265,3020744.976,0,151037.2487782935
1573446474901721,2669.4636534432943,14889537.37563834,1,744476.8688
6392606915534439,4426.259268089647,14910329.396488508,1,745516.4698244254
1540672390966481,5976.253260249981,16026860.294149343,0,801343.0147074672
3326395905260512,823.5074640674484,8222699.295,0,411134.9648
1807517099746919,6261.1983197107365,39160239.931875624,1,1958011.9965937813
1988716903197354,9813.660583946716,6133668.119679801,0,306683.40598399006
9811258990730219,1982.0657328589036,31748983.891066607,1,1587449.1945533305
4537558054321135,7946.691651254995,6201062.875023815,0,310053.14375119074
7673227225169028,9088.198058418231,3536076.5232718983,1,176803.82616359493
3510696246202148,9442.645768920185,45472380.88925697,1,2273619.0444628485
4825508693311614,9605.342483613927,9514537.028272096,1,475726.8514136048
4602454376639472,5262.450423342572,41064295.22643962,0,2053214.761321981
3148838170885918,9775.348289115887,27236097.24664572,1,1361804.862332286
5975810102744968,7597.371050630944,3902047.4152423926,0,195102.37076211965
6581074110042162,1700.5472187459227,47772855.08998899,1,2388642.754
3141969357729229,4821.311054032903,12355588.737924708,1,617779.4368962354
6256936205782312,7211.478636182839,42983670.81,1,2149183.541
6082861482982154,2548.669126608925,8448812.189170362,1,422440.60945851816
3873668655941376,6442.090317133985,42698604.67827123,1,2134930.2339135613
9210247611340388,6699.344743,671308.3571356463,0,33565.41785678232
9599916806901081,1710.7274637048024,25593905.02390834,0,1279695.251195417
1570015974865315,5694.344593282287,38474434.54528362,0,1923721.7272641812
3784744427604950,7739.106418688216,46740427.91946424,1,2337021.395973212
8964004664708096,5039.067078905825,45461014.78896229,1,2273050.7394481148
5933776299446197,219.82085608346353,40983047.22868677,0,2049152.3614343386
6227311183337842,189.48084388499257,44410685.56956859,1,2220534.2784784297
9395491148494734,3634.5905053031206,9968992.094995454,1,498449.6047497727
2419007284096430,9269.321277,14216372.94262932,1,710818.6471314661
2367555143312692,2363.900118075727,14455536.560803715,0,722776.8280401859
5359049091014857,6380.200519829703,18858926.010774925,0,942946.3005387463
3196496903346488,2298.5511198638737,19672100.31255558,0,983605.0156277791
5380955134230169,3284.5328976295314,27232320.67948723,0,1361616.0339743616
1056797138296610,8495.616687054691,8002389.370688405,0,400119.46853442024
5048669881727219,7315.728278472474,34565420.72266161,1,1728271.0361330805
6279961624577625,1044.4528454007852,8386651.3,1,419332.565
8784864116317989,4344.150007765693,15522321.020406332,1,776116.0510203167
3851589701771142,388.7806600881182,25172223.07900164,1,1258611.1539500821
6045459061580250,4860.812451369789,39824063.67055863,0,1991203.1835279316
4625785271245146,6658.096715840574,36976066.96960398,0,1848803.348480199
2282101798902399,1273.1759736217005,32280262.476962008,1,1614013.1238481004
9923267144917946,2959.960895,7797105.296402706,0,389855.2648201353
6369378760159994,4038.5825924713536,27356796.82732273,1,1367839.8413661364
5280064825607349,9203.357144094893,4381450.624976274,1,219072.5312488137
3166688927690776,9933.224652687344,18874385.20806457,1,943719.2604032286
6919522206717107,544.6218600565969,20681691.34919506,1,1034084.567459753
9640808625130996,7633.978442604382,2000173.857893234,0,100008.6928946617
6444057069040800,3780.068257383198,13706665.092503892,1,685333.2546251947
2645628661600540,3985.336043671852,47782916.87,0,2389145.843
1404887759221738,7567.2232361355245,47682094.06540618,1,2384104.703270309
